      1.7   1.60   -111.08565069   -110.56817016   -111.02897271   -110.62484814
      1.7   1.80   -112.09317759   -111.57307906   -112.04099247   -111.62526419
      1.7   2.00   -112.63127609   -112.10896959   -112.58355988   -112.15668580
      1.7   2.10   -112.79764070   -112.27445074   -112.75154452   -112.32054691
      1.7   2.20   -112.91884249   -112.39495018   -112.87395741   -112.43983526
      1.7   2.30   -113.00650950   -112.48212236   -112.96192488   -112.52670698
      1.7   2.40   -113.06919757   -112.54454683   -113.02415468   -112.58958973
      1.7   2.50   -113.11322730   -112.58857025   -113.06677123   -112.63502633
      1.7   2.60   -113.14327981   -112.61890791   -113.09450920   -112.66767852
      1.7   2.70   -113.16283521   -112.63908537   -113.11054897   -112.69137161
      1.7   2.80   -113.17449731   -112.65176640   -113.11724307   -112.70902064
      1.7   2.90   -113.18023348   -112.65899513   -113.11627887   -112.72294974
      1.7   3.00   -113.18154464   -112.66237234   -113.10900117   -112.73491580
      1.7   3.10   -113.17956126   -112.66318364   -113.09640621   -112.74633869
      1.7   3.20   -113.17512351   -112.66249570   -113.08416072   -112.75345849
      1.7   3.30   -113.16890826   -112.66121895   -113.07211389   -112.75801332
      1.7   3.40   -113.16144785   -112.66019115   -113.06003045   -112.76160855
      1.7   3.50   -113.15315046   -112.66031291   -113.04845377   -112.76500959
      1.7   3.60   -113.14433878   -112.66288823   -113.03792531   -112.76930169
      1.7   3.70   -113.13529572   -112.67134623   -113.03071277   -112.77592919
      1.7   3.80   -113.12608487   -112.68237660   -113.02400217   -112.78445931
      1.7   3.90   -113.11686775   -112.69568168   -113.01588617   -112.79666325
      1.7   4.00   -113.10773459   -112.71005167   -113.00832170   -112.80946456
      1.7   4.10   -113.09877559   -112.72461960   -113.00147867   -112.82191652
      1.7   4.20   -113.09005431   -112.73895647   -112.99550874   -112.83350204
      1.7   4.40   -113.07347184   -112.76608574   -112.98527503   -112.85428255
      1.7   4.60   -113.05815220   -112.79051170   -112.97708620   -112.87157771
      1.7   4.80   -113.04413463   -112.81200205   -112.97042253   -112.88571416
      1.7   5.00   -113.03139304   -112.83063614   -112.96495724   -112.89707194
      1.7   5.20   -113.01986628   -112.84663812   -112.96040920   -112.90609521
      1.7   5.40   -113.00947649   -112.86028993   -112.95657624   -112.91319018
      1.7   5.60   -113.00014043   -112.87188437   -112.95330748   -112.91871732
      1.7   5.80   -112.99177547   -112.88170016   -112.95049079   -112.92298483
      1.7   6.00   -112.98430220   -112.88999016   -112.94804251   -112.92624985
      1.7   7.00   -112.95781209   -112.91538470   -112.93946666   -112.93373014
      1.7   8.00   -112.94402356   -112.92562040   -112.93521021   -112.93443375
      1.7   9.00   -112.93771063   -112.92898511   -112.93539376   -112.93130199
      1.7  10.00   -112.93574425   -112.92890687   -112.93537133   -112.92927979
      1.7  12.00   -112.93532247   -112.92698828   -112.93531666   -112.92699409
      1.7  14.00   -112.93529613   -112.92575515   -112.93529608   -112.92575520
      1.7  16.00   -112.93528806   -112.92488060   -112.93528806   -112.92488060
      1.7  18.00   -112.93528466   -112.92443195   -112.93528466   -112.92443195
      1.7  20.00   -112.93528318   -112.92412806   -112.93528318   -112.92412806

      1.8   1.40   -108.60324766   -108.14389754   -108.59075615   -108.15638905
      1.8   1.60   -110.81176899   -110.33822475   -110.80504511   -110.34494863
      1.8   1.80   -111.98658466   -111.50682808   -111.98145056   -111.51196218
      1.8   2.00   -112.61708412   -112.13312410   -112.61167289   -112.13853533
      1.8   2.10   -112.81288524   -112.32731667   -112.80669928   -112.33350263
      1.8   2.20   -112.95615454   -112.46925738   -112.94881914   -112.47659278
      1.8   2.30   -113.06041755   -112.57245936   -113.05139000   -112.58148690
      1.8   2.40   -113.13561746   -112.64686327   -113.12431472   -112.65816601
      1.8   2.50   -113.18909963   -112.69981922   -113.17451080   -112.71440805
      1.8   2.60   -113.22630741   -112.73678284   -113.20708768   -112.75600258
      1.8   2.70   -113.25128809   -112.76182462   -113.22573923   -112.78737349
      1.8   2.80   -113.26706675   -112.77800262   -113.23337947   -112.81168989
      1.8   2.90   -113.27592293   -112.78764125   -113.23202794   -112.83153624
      1.8   3.00   -113.27959502   -112.79253474   -113.22332595   -112.84880381
      1.8   3.10   -113.27942475   -112.79409523   -113.20820334   -112.86531664
      1.8   3.20   -113.27638908   -112.79344665   -113.19145275   -112.87838297
      1.8   3.30   -113.27120832   -112.79148283   -113.17791311   -112.88477804
      1.8   3.40   -113.26450589   -112.78896972   -113.16555947   -112.88791615
      1.8   3.50   -113.25675125   -112.78661527   -113.15375207   -112.88961445
      1.8   3.60   -113.24829572   -112.78516892   -113.14278185   -112.89068279
      1.8   3.70   -113.23941202   -112.78561860   -113.13399997   -112.89103065
      1.8   3.80   -113.23034773   -112.78939118   -113.12610519   -112.89363372
      1.8   3.90   -113.22127370   -112.79815389   -113.11871250   -112.90071509
      1.8   4.00   -113.21221966   -112.80940124   -113.11111707   -112.91050383
      1.8   4.10   -113.20330101   -112.82222151   -113.10423313   -112.92128940
      1.8   4.20   -113.19457397   -112.83565763   -113.09810292   -112.93212869
      1.8   4.40   -113.17669231   -112.86109316   -113.08632626   -112.95145921
      1.8   4.60   -113.16124662   -112.88574141   -113.07819662   -112.96879141
      1.8   4.80   -113.14706714   -112.90771159   -113.07162533   -112.98315341
      1.8   5.00   -113.13415176   -112.92690068   -113.06623341   -112.99481903
      1.8   5.20   -113.12245237   -112.94345311   -113.06181866   -113.00408682
      1.8   5.40   -113.11189758   -112.95761623   -113.05811166   -113.01140216
      1.8   5.60   -113.10240728   -112.96966986   -113.05498342   -113.01709373
      1.8   5.80   -113.09390026   -112.97989054   -113.05228391   -113.02150689
      1.8   6.00   -113.08629769   -112.98853410   -113.04994429   -113.02488750
      1.8   7.00   -113.05933605   -113.01511700   -113.04182287   -113.03263018
      1.8   8.00   -113.04519945   -113.02606308   -113.03710506   -113.03415748
      1.8   9.00   -113.03823288   -113.03030482   -113.03434824   -113.03418947
      1.8  10.00   -113.03520247   -113.03140869   -113.03432796   -113.03228320
      1.8  12.00   -113.03429055   -113.03018686   -113.03427792   -113.03019948
      1.8  14.00   -113.03426157   -113.02910110   -113.03426147   -113.02910120
      1.8  16.00   -113.03425652   -113.02826125   -113.03425652   -113.02826125
      1.8  18.00   -113.03425535   -113.02787130   -113.03425535   -113.02787130
      1.8  20.00   -113.03425552   -113.02760955   -113.03425552   -113.02760955

      1.9   1.40   -107.94365251   -107.54025051   -107.88531902   -107.59858400
      1.9   1.60   -110.44915935   -110.02294706   -110.39721381   -110.07489259
      1.9   1.80   -111.80960086   -111.37349023   -111.76324553   -111.41984555
      1.9   2.00   -112.54504908   -112.10258940   -112.50363297   -112.14400551
      1.9   2.10   -112.77447433   -112.32959803   -112.73441888   -112.36965349
      1.9   2.20   -112.94297863   -112.49604384   -112.90449931   -112.53452316
      1.9   2.30   -113.06622733   -112.61754206   -113.02867306   -112.65509633
      1.9   2.40   -113.15574274   -112.70557562   -113.11846262   -112.74285574
      1.9   2.50   -113.22004233   -112.76865104   -113.18233027   -112.80636310
      1.9   2.60   -113.26544104   -112.81307939   -113.22657702   -112.85194342
      1.9   2.70   -113.29663545   -112.84356879   -113.25570076   -112.88450348
      1.9   2.80   -113.31713424   -112.86365283   -113.27302667   -112.90776041
      1.9   2.90   -113.32957575   -112.87600987   -113.28120428   -112.92438133
      1.9   3.00   -113.33596231   -112.88268977   -113.28171916   -112.93693291
      1.9   3.10   -113.33784014   -112.88529809   -113.27432954   -112.94880869
      1.9   3.20   -113.33642316   -112.88516165   -113.25993848   -112.96164633
      1.9   3.30   -113.33243939   -112.88308726   -113.24728978   -112.96823688
      1.9   3.40   -113.32661151   -112.87981512   -113.23616210   -112.97026453
      1.9   3.50   -113.31949907   -112.87605615   -113.22472551   -112.97082971
      1.9   3.60   -113.31150830   -112.87242739   -113.21373252   -112.97020316
      1.9   3.70   -113.30294425   -112.86822581   -113.21600813   -112.95516194
      1.9   3.80   -113.29396958   -112.86743886   -113.20915790   -112.95225054
      1.9   3.90   -113.28488002   -112.87017842   -113.19815418   -112.95690427
      1.9   4.00   -113.27582748   -112.87468427   -113.18659075   -112.96392100
      1.9   4.10   -113.26691004   -112.88055924   -113.17528753   -112.97218176
      1.9   4.20   -113.25824742   -112.88919067   -113.16476095   -112.98267714
      1.9   4.40   -113.24162173   -112.91930194   -113.15234404   -113.00857964
      1.9   4.60   -113.22597462   -112.94334273   -113.14329500   -113.02602234
      1.9   4.80   -113.21157094   -112.96538312   -113.13622029   -113.04073377
      1.9   5.00   -113.19843149   -112.98489841   -113.13053803   -113.05279187
      1.9   5.20   -113.18652037   -113.00186077   -113.12592255   -113.06245860
      1.9   5.40   -113.17577111   -113.01644126   -113.12209042   -113.07012195
      1.9   5.60   -113.16610463   -113.02888565   -113.11887365   -113.07611664
      1.9   5.80   -113.15743931   -113.03945683   -113.11613042   -113.08076572
      1.9   6.00   -113.14969547   -113.04840709   -113.11377090   -113.08433166
      1.9   7.00   -113.12225527   -113.07596436   -113.10569947   -113.09252017
      1.9   8.00   -113.10792456   -113.08730926   -113.10109808   -113.09413574
      1.9   9.00   -113.10083770   -113.09178144   -113.09829252   -113.09432661
      1.9  10.00   -113.09738884   -113.09342308   -113.09651609   -113.09429583
      1.9  12.00   -113.09468616   -113.09410907   -113.09456436   -113.09423087
      1.9  14.00   -113.09420759   -113.09352857   -113.09420672   -113.09352944
      1.9  16.00   -113.09419706   -113.09280187   -113.09419706   -113.09280187
      1.9  18.00   -113.09419268   -113.09245005   -113.09419268   -113.09245005
      1.9  20.00   -113.09419057   -113.09221583   -113.09419057   -113.09221583

      2.0   1.40   -107.23658774   -106.88606556   -107.20035625   -106.92229705
      2.0   1.60   -110.01011998   -109.63207037   -109.96247602   -109.67971433
      2.0   1.80   -111.57122665   -111.18331301   -111.53239848   -111.22214117
      2.0   2.00   -112.42462245   -112.03224904   -112.39406070   -112.06281079
      2.0   2.10   -112.69222487   -112.29840338   -112.66485600   -112.32577226
      2.0   2.20   -112.88945758   -112.49436511   -112.86460657   -112.51921612
      2.0   2.30   -113.03434869   -112.63811173   -113.01136546   -112.66109496
      2.0   2.40   -113.14019120   -112.74291623   -113.11843302   -112.76467441
      2.0   2.50   -113.21682631   -112.81861119   -113.19554761   -112.83988989
      2.0   2.60   -113.27155944   -112.87249329   -113.25053303   -112.89351970
      2.0   2.70   -113.30982491   -112.91000272   -113.28861408   -112.93121355
      2.0   2.80   -113.33568097   -112.93519815   -113.31364322   -112.95723591
      2.0   2.90   -113.35217616   -112.95112601   -113.32840448   -112.97489769
      2.0   3.00   -113.36162729   -112.96009970   -113.33404307   -112.98768392
      2.0   3.10   -113.36626709   -112.96450021   -113.31040674   -113.02036056
      2.0   3.20   -113.36654995   -112.96466088   -113.30657322   -113.02463761
      2.0   3.30   -113.36389654   -112.96210216   -113.30007653   -113.02592217
      2.0   3.40   -113.35909768   -112.95768666   -113.29169136   -113.02509299
      2.0   3.50   -113.35276407   -112.95211994   -113.28228680   -113.02259721
      2.0   3.60   -113.34536692   -112.94596522   -113.27252706   -113.01880508
      2.0   3.70   -113.33725350   -112.93969784   -113.26313790   -113.01381345
      2.0   3.80   -113.32863377   -112.93461877   -113.25396571   -113.00928683
      2.0   3.90   -113.31971143   -112.93288579   -113.24386842   -113.00872880
      2.0   4.00   -113.31071495   -112.93417957   -113.23303905   -113.01185547
