1.5      0.20 -109.25234270 -108.75674651 -109.24814528 -108.76094394
1.5      0.60 -110.93384704 -110.42785264 -110.90331034 -110.45838934
1.5      0.80 -111.57557485 -111.12350987 -111.54890593 -111.15017880
1.5      1.00 -112.00153148 -111.55483755 -111.99388029 -111.56248875
1.5      1.20 -112.26578499 -111.82074600 -112.26060959 -111.82592139
1.5      1.40 -112.42303468 -111.97903168 -112.41830188 -111.98376448
1.5      1.60 -112.51296844 -112.07765431 -112.51136558 -112.07925717
1.5      1.80 -112.56292705 -112.15677108 -112.52387154 -112.19582660
1.5      2.00 -112.58927428 -112.23589544 -112.56772188 -112.25744784
1.5      2.10 -112.59697211 -112.26741752 -112.54394110 -112.32044853
1.5      2.20 -112.60175972 -112.29529104 -112.52158911 -112.37546166
1.5      2.30 -112.60432981 -112.31949176 -112.56259776 -112.36122382
1.5      2.40 -112.60575715 -112.34148978 -112.56069100 -112.38655593
1.5      2.50 -112.60632922 -112.36030408 -112.54487168 -112.42176163
1.5      2.60 -112.60577140 -112.37652542 -112.54982511 -112.43247171
1.5      2.70 -112.60446679 -112.39044826 -112.54807566 -112.44683938
1.5      2.80 -112.60321438 -112.40298068 -112.54241483 -112.46378023
1.5      2.90 -112.60150493 -112.41380345 -112.53778886 -112.47751952
1.5      3.00 -112.59965947 -112.42335310 -112.52914091 -112.49387166
1.5      3.10 -112.59764461 -112.43175933 -112.52127254 -112.50813139
1.5      3.20 -112.59546485 -112.43921935 -112.52711312 -112.50757108
1.5      3.30 -112.59334617 -112.44594279 -112.52327311 -112.51601585
1.5      3.40 -112.59122076 -112.45201244 -112.52014356 -112.52308964
1.5      3.50 -112.58913685 -112.45755838 -112.51656962 -112.53012561
1.5      3.60 -112.58687801 -112.46246613 -112.51544484 -112.53389930
1.5      3.70 -112.58461963 -112.46694267 -112.51044543 -112.54111688
1.5      3.80 -112.58254578 -112.47121986 -112.50806080 -112.54570484
1.5      3.90 -112.58050509 -112.47518751 -112.50600021 -112.54969239
1.5      4.00 -112.57850227 -112.47887884 -112.50424780 -112.55313332
1.5      4.10 -112.57654197 -112.48232008 -112.50278735 -112.55607470
1.5      4.20 -112.57462827 -112.48553201 -112.50169283 -112.55846744
1.5      4.40 -112.57095844 -112.49133333 -112.50042498 -112.56186678
1.5      4.60 -112.56752600 -112.49638849 -112.50046574 -112.56344875
1.5      4.80 -112.56435931 -112.50077683 -112.50190010 -112.56323604
1.5      5.00 -112.56147981 -112.50456359 -112.50457930 -112.56146409
1.5      5.20 -112.55889378 -112.50778968 -112.50837707 -112.55830640
1.5      5.40 -112.55661824 -112.51053810 -112.51305250 -112.55410384
1.5      5.60 -112.55464147 -112.51284329 -112.51818516 -112.54929960
1.5      5.80 -112.55295144 -112.51475299 -112.52334169 -112.54436273
1.5      6.00 -112.55152996 -112.51631381 -112.52813190 -112.53971188
1.5      7.00 -112.54755269 -112.52042347 -112.54327217 -112.52470399
1.5      8.00 -112.54641232 -112.52150737 -112.54550613 -112.52241357
1.5      9.00 -112.54611741 -112.52180619 -112.54594947 -112.52197414
1.5     10.00 -112.54602622 -112.52194073 -112.54599723 -112.52196972
1.5     12.00 -112.54896852 -112.51650908 -112.54896805 -112.51650954
1.5     14.00 -112.54894615 -112.51621610 -112.54882704 -112.51650954
1.5     16.00 -112.54893714 -112.51628556 -112.54881774 -112.51650954
1.5     18.00 -112.54893013 -112.51632743 -112.54881009 -112.51650954
1.5     20.00 -112.54892700 -112.51635694 -112.54881115 -112.51650954

1.6      0.20 -109.96088606 -109.49605201 -109.49973838 -109.95719970
1.6      0.60 -111.35006211 -110.91864522 -111.34880931 -110.91989802
1.6      0.80 -111.90806397 -111.48874165 -111.90571149 -111.49109413
1.6      1.00 -112.28983927 -111.87668130 -112.28700649 -111.87951408
1.6      1.20 -112.53230905 -112.12101108 -112.52955829 -112.12376185
1.6      1.40 -112.67919733 -112.26813542 -112.67686614 -112.27046661
1.6      1.60 -112.76469581 -112.35664690 -112.74056030 -112.38078241
1.6      1.80 -112.81170216 -112.42139199 -112.79103158 -112.44206256
1.6      2.00 -112.83613761 -112.48527746 -112.81345940 -112.50795567
1.6      2.10 -112.84283165 -112.51452016 -112.81833297 -112.53901884
1.6      2.20 -112.84694811 -112.54089860 -112.82045087 -112.56739584
1.6      2.30 -112.84910806 -112.56433031 -112.82050064 -112.59293773
1.6      2.40 -112.84980232 -112.58496445 -112.81906757 -112.61569920
1.6      2.50 -112.84941588 -112.60304671 -112.81654019 -112.63592240
1.6      2.60 -112.84824791 -112.61885359 -112.81327876 -112.65382274
1.6      2.70 -112.84652849 -112.63266110 -112.80957154 -112.66961806
1.6      2.80 -112.84443243 -112.64472973 -112.80561171 -112.68355045
1.6      2.90 -112.84209074 -112.65529817 -112.80155161 -112.69583730
1.6      3.00 -112.83960016 -112.66458110 -112.79752454 -112.70665672
1.6      3.10 -112.83703082 -112.67276899 -112.79361572 -112.71618409
1.6      3.20 -112.83443262 -112.68002895 -112.78989772 -112.72456386
1.6      3.30 -112.83184018 -112.68650582 -112.78641485 -112.73193114
1.6      3.40 -112.82927698 -112.69232369 -112.78319698 -112.73840369
1.6      3.50 -112.82675836 -112.69758732 -112.78025912 -112.74408655
1.6      3.60 -112.82429401 -112.70238383 -112.77761242 -112.74906542
1.6      3.70 -112.82188981 -112.70678456 -112.77525086 -112.75342350
1.6      3.80 -112.81954913 -112.71084692 -112.77316446 -112.75723160
1.6      3.90 -112.81727395 -112.71461649 -112.77133788 -112.76055256
1.6      4.00 -112.81506546 -112.71812902 -112.76975204 -112.76344245
1.6      4.10 -112.81292463 -112.72141235 -112.76838603 -112.76595095
1.6      4.20 -112.81085237 -112.72448812 -112.76812261 -112.76721788
1.6      4.40 -112.80691799 -112.73008120 -112.77160925 -112.76538994
1.6      4.60 -112.80327202 -112.73500704 -112.77417794 -112.76410112
1.6      4.80 -112.79992400 -112.73933351 -112.77605194 -112.76320557
1.6      5.00 -112.79688072 -112.74311315 -112.77739787 -112.76259600
1.6      5.20 -112.79414468 -112.74639129 -112.77834467 -112.76219130
1.6      5.40 -112.79171347 -112.74921005 -112.77900629 -112.76191722
1.6      5.60 -112.78958000 -112.75161011 -112.77944943 -112.76174067
1.6      5.80 -112.78773273 -112.75363126 -112.77973680 -112.76162718
1.6      6.00 -112.78615616 -112.75531268 -112.77991400 -112.76155484
1.6      7.00 -112.78156699 -112.75994121 -112.78004782 -112.76146038
1.6      8.00 -112.78019296 -112.76119569 -112.77990194 -112.76148672
1.6      9.00 -112.77984731 -112.76152218 -112.77979864 -112.76157085
1.6     10.00 -112.77974778 -112.76165055 -112.77974047 -112.76165785
1.6     12.00 -112.77968783 -112.76173037 -112.77968773 -112.76173047
1.6     14.00 -112.77966671 -112.76168888 -112.77966671 -112.76168888
1.6     16.00 -112.77965660 -112.76175128 -112.77965660 -112.76175128
1.6     18.00 -112.77965122 -112.76179271 -112.77965122 -112.76179271
1.6     20.00 -112.77964813 -112.76182106 -112.77964813 -112.76182106
          
1.7      0.20 -110.52048800 -110.08383590 -110.08763793 -110.51668597
1.7      0.60 -111.67320705 -111.27102573 -111.67201587 -111.27221691
1.7      0.80 -112.15847134 -111.76925429 -112.15624140 -111.77148423
1.7      1.00 -112.49958726 -112.11731630 -112.49684470 -112.12005886
1.7      1.20 -112.72100426 -112.34110782 -112.71836587 -112.34374622
1.7      1.40 -112.85736994 -112.47766820 -112.85527507 -112.47976307
1.7      1.60 -112.93761763 -112.55900497 -112.91632237 -112.58030023
1.7      1.80 -112.98206196 -112.61275846 -112.96014875 -112.63467167
1.7      2.00 -113.00448567 -112.66141344 -112.98325071 -112.68264840
1.7      2.10 -113.01042150 -112.68654869 -112.98826439 -112.70870580
1.7      2.20 -113.01385586 -112.71034208 -112.99036571 -112.73383223
1.7      2.30 -113.01537563 -112.73209259 -112.99036410 -112.75710412
1.7      2.40 -113.01545197 -112.75159125 -112.98879623 -112.77824698
1.7      2.50 -113.01445964 -112.76887938 -112.98612150 -112.79721751
1.7      2.60 -113.01269379 -112.78411121 -112.98268152 -112.81412348
1.7      2.70 -113.01038463 -112.79748503 -112.97873528 -112.82913438
1.7      2.80 -113.00770971 -112.80920954 -112.97449117 -112.84242808
1.7      2.90 -113.00480437 -112.81948757 -112.97010479 -112.85418715
1.7      3.00 -113.00177037 -112.82850885 -112.96573697 -112.86454225
1.7      3.10 -112.99868289 -112.83644693 -112.96143850 -112.87369132
1.7      3.20 -112.99559640 -112.84345816 -112.95729725 -112.88175731
1.7      3.30 -112.99254924 -112.84968160 -112.95334297 -112.88888788
1.7      3.40 -112.98956743 -112.85523945 -112.94967419 -112.89513270
1.7      3.50 -112.98666774 -112.86023758 -112.94628265 -112.90062267
1.7      3.60 -112.98385999 -112.86476622 -112.94318949 -112.90543673
1.7      3.70 -112.98114916 -112.86890099 -112.94039445 -112.90965570
1.7      3.80 -112.97853682 -112.87270401 -112.93788654 -112.91335429
1.7      3.90 -112.97602244 -112.87622536 -112.93566826 -112.91657953
1.7      4.00 -112.97360433 -112.87950465 -112.93372072 -112.91938826
1.7      4.10 -112.97128027 -112.88257271 -112.93202323 -112.92182976
1.7      4.20 -112.96904800 -112.88545320 -112.93055462 -112.92394658
1.7      4.40 -112.96485073 -112.89071918 -112.92821815 -112.92735177
1.7      4.60 -112.96099920 -112.89540137 -112.92987407 -112.92652650
1.7      4.80 -112.95748363 -112.89956012 -112.93171472 -112.92532903
1.7      5.00 -112.95429563 -112.90323742 -112.93304305 -112.92449000
1.7      5.20 -112.95142625 -112.90646793 -112.93398349 -112.92391069
1.7      5.40 -112.94886504 -112.90928421 -112.93463558 -112.92351367
1.7      5.60 -112.94659975 -112.91171868 -112.93507619 -112.92324225
1.7      5.80 -112.94461633 -112.91380385 -112.93536585 -112.92305432
1.7      6.00 -112.94289906 -112.91557196 -112.93554379 -112.92292722
1.7      7.00 -112.93764415 -112.92073324 -112.93568277 -112.92269462
1.7      8.00 -112.93593519 -112.92227494 -112.93554044 -112.92266969
1.7      9.00 -112.93550596 -112.92266107 -112.93543891 -112.92272812
1.7     10.00 -112.93539174 -112.92278963 -112.93538162 -112.92279975
1.7     12.00 -112.93532979 -112.92286150 -112.93532965 -112.92286164
1.7     14.00 -112.93530895 -112.92281272 -112.93530895 -112.92281272
1.7     16.00 -112.93529901 -112.92287081 -112.93529901 -112.92287081
1.7     18.00 -112.93529372 -112.92290970 -112.93529372 -112.92290970
1.7     20.00 -112.93529069 -112.92293645 -112.93529069 -112.92293645
          
1.8      0.20 -110.96593142 -110.55453253 -110.96558495 -110.55487900
1.8      0.60 -111.92658644 -111.55056703 -111.92538335 -111.55177012
1.8      0.80 -112.34833975 -111.98608212 -112.34606998 -111.98835189
1.8      1.00 -112.65227349 -112.29778861 -112.64953658 -112.30052552
1.8      1.20 -112.85356985 -112.50215230 -112.85096322 -112.50475892
1.8      1.40 -112.97944286 -112.62856636 -112.97736427 -112.63064495
1.8      1.60 -113.05424329 -112.70386867 -113.03655690 -112.72155506
1.8      1.80 -113.09597636 -112.75044076 -113.07422609 -112.77219103
1.8      2.00 -113.11638985 -112.78706238 -113.09630754 -112.80714470
1.8      2.10 -113.12156541 -112.80647507 -113.10141020 -112.82663028
1.8      2.20 -113.12433734 -112.82637655 -113.10356407 -112.84714981
1.8      2.30 -113.12525520 -112.84557873 -113.10354398 -112.86728996
1.8      2.40 -113.12476489 -112.86338439 -113.10190318 -112.88624609
1.8      2.50 -113.12322553 -112.87951513 -113.09914209 -112.90359857
1.8      2.60 -113.12092364 -112.89393099 -113.09556456 -112.91929007
1.8      2.70 -113.11808557 -112.90671038 -113.09142495 -112.93337100
1.8      2.80 -113.11488840 -112.91798476 -113.08695064 -112.94592252
1.8      2.90 -113.11146930 -112.92790519 -113.08229975 -112.95707473
1.8      3.00 -113.10793330 -112.93662544 -113.07762835 -112.96693040
1.8      3.10 -113.10435972 -112.94429376 -113.07299375 -112.97565973
1.8      3.20 -113.10080739 -112.95104894 -113.06848718 -112.98336915
1.8      3.30 -113.09731882 -112.95701845 -113.06417061 -112.99016666
1.8      3.40 -113.09392364 -112.96231770 -113.06008880 -112.99615254
1.8      3.50 -113.09064134 -112.96704958 -113.05627407 -113.00141685
1.8      3.60 -113.08748352 -112.97130447 -113.05274742 -113.00604057
1.8      3.70 -113.08445586 -112.97516036 -113.04952330 -113.01009293
1.8      3.80 -113.08155963 -112.97868320 -113.04656481 -113.01367802
1.8      3.90 -113.07879311 -112.98192765 -113.04394986 -113.01677090
1.8      4.00 -113.07615272 -112.98493796 -113.04161604 -113.01947463
1.8      4.10 -113.07363385 -112.98774915 -113.03955548 -113.02182751
1.8      4.20 -113.07123153 -112.99038833 -113.03774808 -113.02387179
1.8      4.40 -113.06675728 -112.99522757 -113.03482683 -113.02715802
1.8      4.60 -113.06269492 -112.99956409 -113.03266567 -113.02959333
1.8      4.80 -113.05901562 -113.00345687 -113.03136918 -113.03110331
1.8      5.00 -113.05569534 -113.00694042 -113.03265494 -113.02998081
1.8      5.20 -113.05271272 -113.01003968 -113.03356762 -113.02918478
1.8      5.40 -113.05004774 -113.01277768 -113.03420048 -113.02862493
1.8      5.60 -113.04768085 -113.01517852 -113.03462812 -113.02823125
1.8      5.80 -113.04559282 -113.01726775 -113.03490693 -113.02795363
1.8      6.00 -113.04376454 -113.01907176 -113.03508224 -113.02775406
1.8      7.00 -113.03786386 -113.02470053 -113.03521199 -113.02735239
1.8      8.00 -113.03566486 -113.02667633 -113.03507024 -113.02727096
1.8      9.00 -113.03507518 -113.02719676 -113.03496994 -113.02730201
1.8     10.00 -113.03492949 -113.02734175 -113.03491340 -113.02735784
1.8     12.00 -113.03486236 -113.02741128 -113.03486213 -113.02741151
1.8     14.00 -113.03484172 -113.02735068 -113.03484172 -113.02735068
1.8     16.00 -113.03483193 -113.02740426 -113.03483193 -113.02740426
1.8     18.00 -113.03482671 -113.02744047 -113.03482671 -113.02744047
1.8     20.00 -113.03482373 -113.02746555 -113.03482373 -113.02746555
        
1.9      0.20 -111.32318422 -110.93403947 -110.93425331 -111.32297038
1.9      0.60 -112.12692675 -111.77402041 -112.12581420 -111.77513297
1.9      0.80 -112.49329822 -112.15487605 -112.49110441 -112.15706986
1.9      1.00 -112.76341063 -112.43357917 -112.76071815 -112.43627164
1.9      1.20 -112.94565418 -112.61966462 -112.94311321 -112.62220560
1.9      1.40 -113.06120945 -112.73631147 -113.05925347 -112.73826746
1.9      1.60 -113.13047300 -112.80605753 -113.11620178 -112.82032875
1.9      1.80 -113.16913913 -112.84740185 -113.15117577 -112.86536521
1.9      2.00 -113.18780236 -112.87655932 -113.16917654 -112.89518514
1.9      2.10 -113.19222941 -112.89030348 -113.17402442 -112.90850847
1.9      2.20 -113.19436027 -112.90533675 -113.17606991 -112.92362711
1.9      2.30 -113.19471056 -112.92102693 -113.17600584 -112.93973164
1.9      2.40 -113.19369993 -112.93643192 -113.17432859 -112.95580325
1.9      2.50 -113.19166840 -112.95092281 -113.17147187 -112.97111934
1.9      2.60 -113.18888991 -112.96419746 -113.16779205 -112.98529533
1.9      2.70 -113.18558353 -112.97616288 -113.16351346 -112.99823296
1.9      2.80 -113.18192274 -112.98683988 -113.15888423 -113.00987839
1.9      2.90 -113.17804395 -112.99630654 -113.15403348 -113.02031701
1.9      3.00 -113.17405333 -113.00466687 -113.14910192 -113.02961828
1.9      3.10 -113.17003282 -113.01203415 -113.14421013 -113.03785683
1.9      3.20 -113.16604454 -113.01852204 -113.13939879 -113.04516780
1.9      3.30 -113.16213494 -113.02424030 -113.13474759 -113.05162766
1.9      3.40 -113.15833737 -113.02929186 -113.13030184 -113.05732739
