1.6      0.60 -110.94192942 -110.53284774 -110.94090166 -110.53387550
1.6      1.00 -111.81396959 -111.43987275 -111.79593482 -111.45790751
1.6      1.40 -112.47236418 -112.06358626 -112.43294834 -112.10300210
1.6      1.60 -112.66294423 -112.24013907 -112.61907270 -112.28401060
1.6      1.80 -112.78393122 -112.35442660 -112.72668638 -112.41167144
1.6      2.00 -112.85616370 -112.42725119 -112.76131842 -112.52209647
1.6      2.10 -112.87951771 -112.45307319 -112.78323513 -112.54935577
1.6      2.20 -112.89646239 -112.47388702 -112.79881818 -112.57153123
1.6      2.30 -112.90828908 -112.49092421 -112.80994888 -112.58926441
1.6      2.40 -112.91605210 -112.50519594 -112.81731996 -112.60392808
1.6      2.50 -112.92060358 -112.51752120 -112.82178671 -112.61633807
1.6      2.60 -112.92262901 -112.52855087 -112.82380487 -112.62737501
1.6      2.70 -112.92267934 -112.53878177 -112.82417891 -112.63728219
1.6      2.80 -112.92119866 -112.54856748 -112.82277872 -112.64698742
1.6      2.90 -112.91854668 -112.55813735 -112.82043223 -112.65625181
1.6      3.00 -112.91501548 -112.56762277 -112.81735415 -112.66528410
1.6      3.10 -112.91084155 -112.57708605 -112.81380632 -112.67412128
1.6      3.20 -112.90621518 -112.58654416 -112.81003453 -112.68272481
1.6      3.30 -112.90128662 -112.59598339 -112.80602758 -112.69124243
1.6      3.40 -112.89617335 -112.60537122 -112.80239076 -112.69915381
1.6      3.50 -112.89096618 -112.61466384 -112.79888957 -112.70674045
1.6      3.60 -112.88573439 -112.62381138 -112.79565645 -112.71388932
1.6      3.70 -112.88053057 -112.63276310 -112.79271997 -112.72057371
1.6      3.80 -112.87539484 -112.64147130 -112.79007354 -112.72679260
1.6      3.90 -112.87035687 -112.64989309 -112.78771087 -112.73253909
1.6      4.00 -112.86543878 -112.65799283 -112.78566298 -112.73776863
1.6      4.10 -112.86065712 -112.66574334 -112.78380939 -112.74259108
1.6      4.20 -112.85602340 -112.67312480 -112.78217783 -112.74697037
1.6      4.40 -112.84722949 -112.68673931 -112.77943538 -112.75453342
1.6      4.60 -112.83909196 -112.69881457 -112.77732237 -112.76058415
1.6      4.80 -112.83161784 -112.70940420 -112.77565173 -112.76537031
1.6      5.00 -112.82479798 -112.71860870 -112.77430197 -112.76910471
1.6      5.20 -112.81861353 -112.72655273 -112.77318681 -112.77197945
1.6      5.40 -112.81303941 -112.73336887 -112.77417646 -112.77223181
1.6      5.60 -112.80804632 -112.73918726 -112.77581453 -112.77141906
1.6      5.80 -112.80360207 -112.74412951 -112.77702890 -112.77070268
1.6      6.00 -112.79967287 -112.74830581 -112.77791736 -112.77006132
1.6      7.00 -112.78657386 -112.76071304 -112.77967043 -112.76761647
1.6      8.00 -112.78140646 -112.76445792 -112.77984266 -112.76602171
1.6      9.00 -112.78005626 -112.76471405 -112.77978683 -112.76498348
1.6      10.00 -112.77977321 -112.76427397 -112.77973227 -112.76431491
1.6      12.00 -112.77967905 -112.76352536 -112.77967838 -112.76352603
1.6      14.00 -112.77965859 -112.76307068 -112.77965859 -112.76307069
1.6      16.00 -112.77964996 -112.76271156 -112.77964996 -112.76271156
1.6      18.00 -112.77964579 -112.76253729 -112.77964579 -112.76253729
1.6      20.00 -112.77964365 -112.76241506 -112.77964365 -112.76241506
          
1.7      0.60 -111.32621261 -110.95046183 -111.32532532 -110.95134911
1.7      1.00 -112.04365494 -111.70784858 -112.02732097 -111.72418255
1.7      1.40 -112.64037023 -112.27221629 -112.60344215 -112.30914438
1.7      1.60 -112.82268066 -112.43961938 -112.78153279 -112.48076725
1.7      1.80 -112.94102730 -112.54947698 -112.89894428 -112.59156000
1.7      2.00 -113.01289094 -112.61935515 -112.92236175 -112.70988433
1.7      2.10 -113.03640339 -112.64368225 -112.94438345 -112.73570219
1.7      2.20 -113.05357983 -112.66290714 -112.96042430 -112.75606267
1.7      2.30 -113.06565695 -112.67821258 -112.97182764 -112.77204188
1.7      2.40 -113.07365734 -112.69059844 -112.97951954 -112.78473624
1.7      2.50 -113.07841776 -112.70089838 -112.98433323 -112.79498291
1.7      2.60 -113.08061873 -112.70979902 -112.98684127 -112.80357648
1.7      2.70 -113.08081217 -112.71785373 -112.98753408 -112.81113182
1.7      2.80 -113.07944569 -112.72548605 -112.98673936 -112.81819238
1.7      2.90 -113.07688284 -112.73298930 -112.98461268 -112.82525947
1.7      3.00 -113.07341896 -112.74053797 -112.98186789 -112.83208904
1.7      3.10 -113.06929311 -112.74821219 -112.97845531 -112.83905000
1.7      3.20 -113.06469761 -112.75602948 -112.97456908 -112.84615801
1.7      3.30 -113.05978504 -112.76397032 -112.97063104 -112.85312432
1.7      3.40 -113.05467513 -112.77199598 -112.96653275 -112.86013837
1.7      3.50 -113.04946062 -112.78005811 -112.96273969 -112.86677904
1.7      3.60 -113.04421273 -112.78810408 -112.95920934 -112.87310747
1.7      3.70 -113.03898558 -112.79607969 -112.95590335 -112.87916191
1.7      3.80 -113.03382053 -112.80393245 -112.95291546 -112.88483752
1.7      3.90 -113.02874900 -112.81161353 -112.95022590 -112.89013663
1.7      4.00 -113.02379465 -112.81907920 -112.94785332 -112.89502052
1.7      4.10 -113.01897508 -112.82629240 -112.94572688 -112.89954060
1.7      4.20 -113.01430346 -112.83322368 -112.94384653 -112.90368061
1.7      4.40 -113.00543644 -112.84615693 -112.94069441 -112.91089896
1.7      4.60 -112.99723215 -112.85777908 -112.93825762 -112.91675361
1.7      4.80 -112.98969783 -112.86807927 -112.93638677 -112.92139033
1.7      5.00 -112.98282241 -112.87710934 -112.93490877 -112.92502297
1.7      5.20 -112.97658436 -112.88495946 -112.93371591 -112.92782791
1.7      5.40 -112.97095582 -112.89173888 -112.93273307 -112.92996164
1.7      5.60 -112.96590473 -112.89756246 -112.93190113 -112.93156606
1.7      5.80 -112.96139618 -112.90254215 -112.93275458 -112.93118375
1.7      6.00 -112.95739373 -112.90678238 -112.93361600 -112.93056011
1.7      7.00 -112.94371112 -112.91983697 -112.93533430 -112.92821379
1.7      8.00 -112.93767747 -112.92454398 -112.93549642 -112.92672502
1.7      9.00 -112.93583710 -112.92536697 -112.93543614 -112.92576793
1.7      10.00 -112.93544081 -112.92509871 -112.93537948 -112.92516003
1.7      12.00 -112.93532474 -112.92445337 -112.93532374 -112.92445437
1.7      14.00 -112.93530311 -112.92404078 -112.93530311 -112.92404079
1.7      16.00 -112.93529399 -112.92371660 -112.93529399 -112.92371660
1.7      18.00 -112.93528952 -112.92356437 -112.93528952 -112.92356437
1.7      20.00 -112.93528717 -112.92345799 -112.93528717 -112.92345799
          
1.8      0.60 -111.63166115 -111.28496273 -111.63092430 -111.28569958
1.8      1.00 -112.22000292 -111.91763278 -112.20510597 -111.93252972
1.8      1.40 -112.75576970 -112.42460022 -112.72082326 -112.45954666
1.8      1.60 -112.92845996 -112.58222612 -112.88945779 -112.62122829
1.8      1.80 -113.04314628 -112.68743771 -113.00304126 -112.72754273
1.8      2.00 -113.11398148 -112.75471405 -113.03049487 -112.83820065
1.8      2.10 -113.13744522 -112.77783587 -113.05180623 -112.86347487
1.8      2.20 -113.15470156 -112.79582988 -113.06779226 -112.88273919
1.8      2.30 -113.16691716 -112.80981163 -113.07913502 -112.89759376
1.8      2.40 -113.17507304 -112.82074165 -113.08691831 -112.90889639
1.8      2.50 -113.17998237 -112.82943780 -113.09190197 -112.91751820
1.8      2.60 -113.18231360 -112.83659103 -113.09457372 -112.92433091
1.8      2.70 -113.18261374 -112.84277896 -113.09542317 -112.92996952
1.8      2.80 -113.18132946 -112.84847078 -113.09487195 -112.93492829
1.8      2.90 -113.17882544 -112.85402234 -113.09316781 -112.93967997
1.8      3.00 -113.17539934 -112.85966888 -113.09058569 -112.94448253
1.8      3.10 -113.17129344 -112.86553343 -113.08712440 -112.94970246
1.8      3.20 -113.16670335 -112.87165244 -113.08336693 -112.95498886
1.8      3.30 -113.16178530 -112.87800930 -113.07934017 -112.96045443
1.8      3.40 -113.15666234 -112.88456160 -113.07511334 -112.96611061
1.8      3.50 -113.15143008 -112.89125798 -113.07103571 -112.97165235
1.8      3.60 -113.14616196 -112.89804604 -113.06710670 -112.97710130
1.8      3.70 -113.14091373 -112.90487457 -113.06340221 -112.98238609
1.8      3.80 -113.13572734 -112.91169363 -113.05991455 -112.98750642
1.8      3.90 -113.13063459 -112.91845535 -113.05682816 -112.99226179
1.8      4.00 -113.12565896 -112.92511372 -113.05405695 -112.99671572
1.8      4.10 -113.12081799 -112.93162638 -113.05157242 -113.00087195
1.8      4.20 -113.11612476 -112.93795619 -113.04936986 -113.00471109
1.8      4.40 -113.10721507 -112.94994694 -113.04568488 -113.01147713
1.8      4.60 -113.09897091 -112.96090889 -113.04288608 -113.01699371
1.8      4.80 -113.09140114 -112.97075876 -113.04074665 -113.02141325
1.8      5.00 -113.08449492 -112.97948933 -113.03906738 -113.02491687
1.8      5.20 -113.07822974 -112.98714644 -113.03775303 -113.02762315
1.8      5.40 -113.07257616 -112.99380781 -113.03669390 -113.02969007
1.8      5.60 -113.06750024 -112.99956668 -113.03582328 -113.03124364
1.8      5.80 -113.06296505 -113.00452053 -113.03508956 -113.03239602
1.8      6.00 -113.05893192 -113.00876428 -113.03446505 -113.03323115
1.8      7.00 -113.04495384 -113.02214721 -113.03489269 -113.03220836
1.8      8.00 -113.03823206 -113.02763736 -113.03503985 -113.03082958
1.8      9.00 -113.03567430 -113.02925741 -113.03497468 -113.02995703
1.8      10.00 -113.03502753 -113.02930064 -113.03491606 -113.02941211
1.8      12.00 -113.03486066 -113.02878431 -113.03485886 -113.02878611
1.8      14.00 -113.03483761 -113.02841983 -113.03483760 -113.02841984
1.8      16.00 -113.03482815 -113.02812905 -113.03482815 -113.02812905
1.8      18.00 -113.03482346 -113.02800011 -113.03482346 -113.02800011
1.8      20.00 -113.03482096 -113.02791047 -113.03482096 -113.02791047
          
1.9      0.60 -111.87605088 -111.55435635 -111.87540844 -111.55499878
1.9      1.00 -112.35731170 -112.08371959 -112.34411402 -112.09691727
1.9      1.40 -112.83417308 -112.53619324 -112.80157780 -112.56878852
1.9      1.60 -112.99618818 -112.68352081 -112.95942946 -112.72027953
1.9      1.80 -113.10630391 -112.78374565 -113.06821804 -112.82183152
1.9      2.00 -113.17551625 -112.84847369 -113.10042244 -112.92356750
1.9      2.10 -113.19870908 -112.87056733 -113.12095034 -112.94832608
1.9      2.20 -113.21588228 -112.88757850 -113.13640564 -112.96705515
1.9      2.30 -113.22811802 -112.90054511 -113.14757570 -112.98108743
1.9      2.40 -113.23634348 -112.91037469 -113.15524059 -112.99147757
