1.6   1.40    0.00396102
1.6   1.60   -0.00423446
1.6   1.80   -0.00731406
1.6   2.00   -0.00982210
1.6   2.10   -0.01061095
1.6   2.20   -0.01151785
1.6   2.30   -0.01243958
1.6   2.40   -0.01272942
1.6   2.50   -0.01283681
1.6   2.60   -0.01278736
1.6   2.70   -0.01265226
1.6   2.80   -0.01248241
1.6   2.90   -0.01227169
1.6   3.00   -0.01201645
1.6   3.10   -0.01192009
1.6   3.20   -0.01156763
1.6   3.30   -0.01122862
1.6   3.40   -0.01087409
1.6   3.50   -0.01049682
1.6   3.60   -0.01010445
1.6   3.70   -0.00970800
1.6   3.80   -0.00930460
1.6   3.90   -0.00889730
1.6   4.00   -0.00848835
1.6   4.10   -0.00808102
1.6   4.20   -0.00767729
1.6   4.40   -0.00688842
1.6   4.60   -0.00613313
1.6   4.80   -0.00542090
1.6   5.00   -0.00475733
1.6   5.20   -0.00414721
1.6   5.40   -0.00359284
1.6   5.60   -0.00309478
1.6   5.80   -0.00265203
1.6   6.00   -0.00226235
1.6   7.00   -0.00097308
1.6   8.00   -0.00039313
1.6   9.00   -0.00014831
1.6  10.00   -0.00005044
1.6  12.00   -0.00000335
1.6  14.00   -0.00000002
1.6  16.00    0.00000000
1.6  18.00   -0.00000001
1.6  20.00   -0.00000001

1.7   1.40    0.00156189
1.7   1.60   -0.00089631
1.7   1.80   -0.00728294
1.7   2.00   -0.01297244
1.7   2.10   -0.01469964
1.7   2.20   -0.01639572
1.7   2.30   -0.01783637
1.7   2.40   -0.01884580
1.7   2.50   -0.01999234
1.7   2.60   -0.02026686
1.7   2.70   -0.02061247
1.7   2.80   -0.02071548
1.7   2.90   -0.02063060
1.7   3.00   -0.02037093
1.7   3.10   -0.02019262
1.7   3.20   -0.01968148
1.7   3.30   -0.01914104
1.7   3.40   -0.01854745
1.7   3.50   -0.01791292
1.7   3.60   -0.01725197
1.7   3.70   -0.01656972
1.7   3.80   -0.01587315
1.7   3.90   -0.01516836
1.7   4.00   -0.01446021
1.7   4.10   -0.01375091
1.7   4.20   -0.01305039
1.7   4.40   -0.01168107
1.7   4.60   -0.01037200
1.7   4.80   -0.00914107
1.7   5.00   -0.00799806
1.7   5.20   -0.00695319
1.7   5.40   -0.00600920
1.7   5.60   -0.00516580
1.7   5.80   -0.00441977
1.7   6.00   -0.00376571
1.7   7.00   -0.00161361
1.7   8.00   -0.00065190
1.7   9.00   -0.00024955
1.7  10.00   -0.00008863
1.7  12.00   -0.00000752
1.7  14.00   -0.00000028
1.7  16.00   -0.00000000
1.7  18.00   -0.00000000
1.7  20.00   -0.00000000

1.8   1.40    0.00606521
1.8   1.60   -0.00478203
1.8   1.80   -0.00849049
1.8   2.00   -0.01549668
1.8   2.10   -0.01823880
1.8   2.20   -0.02080876
1.8   2.30   -0.02267904
1.8   2.40   -0.02483943
1.8   2.50   -0.02651554
1.8   2.60   -0.02765150
1.8   2.70   -0.02843937
1.8   2.80   -0.02877305
1.8   2.90   -0.02884378
1.8   3.00   -0.02860161
1.8   3.10   -0.02816370
1.8   3.20   -0.02755735
1.8   3.30   -0.02683646
1.8   3.40   -0.02603913
1.8   3.50   -0.02517234
1.8   3.60   -0.02425219
1.8   3.70   -0.02330343
1.8   3.80   -0.02233057
1.8   3.90   -0.02134492
1.8   4.00   -0.02035081
1.8   4.10   -0.01935545
1.8   4.20   -0.01836294
1.8   4.40   -0.01643145
1.8   4.60   -0.01458425
1.8   4.80   -0.01284566
1.8   5.00   -0.01123083
1.8   5.20   -0.00975611
1.8   5.40   -0.00842506
1.8   5.60   -0.00723794
1.8   5.80   -0.00618966
1.8   6.00   -0.00527198
1.8   7.00   -0.00225761
1.8   8.00   -0.00091262
1.8   9.00   -0.00035163
1.8  10.00   -0.00012724
1.8  12.00   -0.00001181
1.8  14.00   -0.00000055
1.8  16.00    0.00000000
1.8  18.00   -0.00000001
1.8  20.00   -0.00000001

1.9   1.40    0.00929808
1.9   1.60    0.00792652
1.9   1.80   -0.00883213
1.9   2.00   -0.01661172
1.9   2.10   -0.02039218
1.9   2.20   -0.02383735
1.9   2.30   -0.02660656
1.9   2.40   -0.02941166
1.9   2.50   -0.03183622
1.9   2.60   -0.03385200
1.9   2.70   -0.03520783
1.9   2.80   -0.03587193
1.9   2.90   -0.03622171
1.9   3.00   -0.03612012
1.9   3.10   -0.03571688
1.9   3.20   -0.03508724
1.9   3.30   -0.03426549
1.9   3.40   -0.03330323
1.9   3.50   -0.03224169
1.9   3.60   -0.03109671
1.9   3.70   -0.02990581
1.9   3.80   -0.02867824
1.9   3.90   -0.02742737
1.9   4.00   -0.02616791
1.9   4.10   -0.02490444
1.9   4.20   -0.02364091
1.9   4.40   -0.02116687
1.9   4.60   -0.01879151
1.9   4.80   -0.01655601
1.9   5.00   -0.01447593
1.9   5.20   -0.01257618
1.9   5.40   -0.01085958
1.9   5.60   -0.00932892
1.9   5.80   -0.00797772
1.9   6.00   -0.00679530
1.9   7.00   -0.00291190
1.9   8.00   -0.00117806
1.9   9.00   -0.00045562
1.9  10.00   -0.00016673
1.9  12.00   -0.00001627
1.9  14.00   -0.00000084
1.9  16.00    0.00000000
1.9  18.00   -0.00000002
1.9  20.00   -0.00000002

2.0   1.40    0.01137945
2.0   1.60    0.01026479
2.0   1.80   -0.00886571
2.0   2.00   -0.01643967
2.0   2.10   -0.02143587
2.0   2.20   -0.02581587
2.0   2.30   -0.02945638
2.0   2.40   -0.03287738
2.0   2.50   -0.03593988
2.0   2.60   -0.03862943
2.0   2.70   -0.04085085
2.0   2.80   -0.04237491
2.0   2.90   -0.04300839
2.0   3.00   -0.04311476
2.0   3.10   -0.04284662
2.0   3.20   -0.04225616
2.0   3.30   -0.04139201
2.0   3.40   -0.04031038
2.0   3.50   -0.03908986
2.0   3.60   -0.03776941
2.0   3.70   -0.03637941
2.0   3.80   -0.03491904
2.0   3.90   -0.03342361
2.0   4.00   -0.03191101
2.0   4.10   -0.03039542
2.0   4.20   -0.02887898
2.0   4.40   -0.02588709
2.0   4.60   -0.02300503
2.0   4.80   -0.02028511
2.0   5.00   -0.01774717
2.0   5.20   -0.01542260
2.0   5.40   -0.01332193
2.0   5.60   -0.01144776
2.0   5.80   -0.00979253
2.0   6.00   -0.00834350
2.0   7.00   -0.00357993
2.0   8.00   -0.00144974
2.0   9.00   -0.00056222
2.0  10.00   -0.00020738
2.0  12.00   -0.00002094
2.0  14.00   -0.00000114
2.0  16.00    0.00000000
2.0  18.00   -0.00000003
2.0  20.00   -0.00000003

2.1   1.40    0.01275617
2.1   1.60    0.01191822
2.1   1.80    0.01059569
2.1   2.00   -0.01475198
2.1   2.10   -0.02124798
2.1   2.20   -0.02673133
2.1   2.30   -0.03123913
2.1   2.40   -0.03532626
2.1   2.50   -0.03900237
2.1   2.60   -0.04226104
2.1   2.70   -0.04510581
2.1   2.80   -0.04747025
2.1   2.90   -0.04922237
2.1   3.00   -0.04970914
2.1   3.10   -0.04955862
2.1   3.20   -0.04904286
2.1   3.30   -0.04814985
2.1   3.40   -0.04703489
2.1   3.50   -0.04570863
2.1   3.60   -0.04423716
2.1   3.70   -0.04265612
2.1   3.80   -0.04100292
2.1   3.90   -0.03928873
2.1   4.00   -0.03754605
2.1   4.10   -0.03578969
2.1   4.20   -0.03403862
2.1   4.40   -0.03058165
2.1   4.60   -0.02721806
2.1   4.80   -0.02402345
2.1   5.00   -0.02104100
2.1   5.20   -0.01830058
2.1   5.40   -0.01581953
2.1   5.60   -0.01360154
2.1   5.80   -0.01164056
2.1   6.00   -0.00992234
2.1   7.00   -0.00426427
2.1   8.00   -0.00172903
2.1   9.00   -0.00067191
2.1  10.00   -0.00024938
2.1  12.00   -0.00002586
2.1  14.00   -0.00000146
2.1  16.00   0.00000000
2.1  18.00   -0.00000004
2.1  20.00   -0.00000004

2.13   1.40    0.01307657
2.13   1.60    0.01239057
2.13   1.80    0.01097138
2.13   2.00   -0.01238872
2.13   2.10   -0.02063294
2.13   2.20   -0.02664765
