2.2      1.00 -111.97408886 -111.79387038 -111.95909810 -111.80886115   -0.04976836
2.2      1.40 -112.48080896 -112.25433664 -112.43315007 -112.30199554   -0.09231495
2.2      1.60 -112.75558023 -112.51153867 -112.70611183 -112.56100708   -0.09810823
2.2      1.80 -112.97203089 -112.71795602 -112.92424322 -112.76574369   -0.09928738
2.2      2.00 -113.12383765 -112.86318978 -113.07719380 -112.90983364   -0.09990982
2.2      2.10 -113.17850917 -112.91530951 -113.13214816 -112.96167052   -0.10026394
2.2      2.20 -113.22138998 -112.95600514 -113.17488289 -113.00251223   -0.10089285
2.2      2.30 -113.25426968 -112.98701733 -113.20713655 -113.03415046   -0.10185729
2.2      2.40 -113.27880830 -113.00997280 -113.23041352 -113.05836758   -0.10328689
2.2      2.50 -113.29649121 -113.02633427 -113.24620398 -113.07662150   -0.10515055
2.2      2.60 -113.30861539 -113.03739510 -113.25577047 -113.09024003   -0.10742453
2.2      2.70 -113.31668564 -113.04476633 -113.25305380 -113.10839817   -0.11512478
2.2      2.80 -113.32078092 -113.04863153 -113.25636828 -113.11304417   -0.11567572
2.2      2.90 -113.32202432 -113.04998933 -113.25712363 -113.11489002   -0.11594464
2.2      3.00 -113.32104871 -113.04953358 -113.25570292 -113.11487938   -0.11607023
2.2      3.10 -113.31836122 -113.04783008 -113.25303328 -113.11315802   -0.11578213
2.2      3.20 -113.31437425 -113.04535349 -113.24939552 -113.11033221   -0.11514509
2.2      3.30 -113.30942222 -113.04250032 -113.24513019 -113.10679234   -0.11413801
2.2      3.40 -113.30377427 -113.03961136 -113.24045695 -113.10292867   -0.11276969
2.2      3.50 -113.29764408 -113.03700989 -113.23531782 -113.09933615   -0.11117460
2.2      3.60 -113.29119987 -113.03501436 -113.22984952 -113.09636471   -0.10933072
2.2      3.70 -113.28457570 -113.03386833 -113.22401370 -113.09443033   -0.10731069
2.2      3.80 -113.27787918 -113.03365951 -113.21793777 -113.09360092   -0.10509948
2.2      3.90 -113.27119497 -113.03432649 -113.21174873 -113.09377273   -0.10269900
2.2      4.00 -113.26458782 -113.03572593 -113.20549714 -113.09481662   -0.10015936
2.2      4.10 -113.25810629 -113.03769541 -113.19945398 -113.09634771   -0.09740387
2.2      4.20 -113.25178627 -113.04009149 -113.19359466 -113.09828311   -0.09451242
2.2      4.40 -113.23972760 -113.04576963 -113.18271945 -113.10277778   -0.08835867
2.2      4.60 -113.22854136 -113.05233786 -113.17331921 -113.10756001   -0.08173647
2.2      4.80 -113.21828788 -113.05980057 -113.16578593 -113.11230252   -0.07459516
2.2      5.00 -113.20897649 -113.06813200 -113.16035536 -113.11675313   -0.06696271
2.2      5.20 -113.20055072 -113.07668546 -113.15662065 -113.12061553   -0.05925840
2.2      5.40 -113.19293738 -113.08470928 -113.15394046 -113.12370620   -0.05195963
2.2      5.60 -113.18609275 -113.09195966 -113.15189980 -113.12615261   -0.04527174
2.2      5.80 -113.17997501 -113.09839552 -113.15030950 -113.12806103   -0.03924353
2.2      6.00 -113.17453617 -113.10403178 -113.14904818 -113.12951978   -0.03387296
2.2      7.00 -113.15573995 -113.12228139 -113.14527956 -113.13274179   -0.01551032
2.2      8.00 -113.14673326 -113.12987166 -113.14338037 -113.13322456   -0.00673002

2.3      0.20 -112.28325874 -111.96941931 -112.28300744 -111.96967062    0.00887723
2.3      0.60 -112.16184326 -111.92095580 -112.16175090 -111.92104815   -0.00471571
2.3      1.00 -112.09532397 -111.92937151 -112.08263273 -111.94206275   -0.04410300
2.3      1.40 -112.50706134 -112.30283656 -112.46311600 -112.34678189   -0.08392577
2.3      1.60 -112.75514906 -112.53431562 -112.70980127 -112.57966341   -0.08920699
