1.7  14.00   -112.93531183   -112.92194438   -112.93531183   -112.92194438
1.7  16.00   -112.93530279   -112.92212739   -112.93530279   -112.92212739
1.7  18.00   -112.93529754   -112.92227327   -112.93529754   -112.92227327
1.7  20.00   -112.93529427   -112.92238880   -112.93529427   -112.92238880

1.8   1.40   -110.87405164   -110.53605274   -110.87394277   -110.53616162
1.8   1.60   -112.13060367   -111.78852197   -112.13053681   -111.78858884
1.8   1.80   -112.71929822   -112.37382804   -112.71908943   -112.37403683
1.8   2.00   -112.99472578   -112.64702067   -112.99403374   -112.64771271
1.8   2.10   -113.06984239   -112.72166429   -113.06888434   -112.72262234
1.8   2.20   -113.11922115   -112.77107032   -113.11797295   -112.77231852
1.8   2.30   -113.15040784   -112.80302216   -113.14892088   -112.80450913
1.8   2.40   -113.16873137   -112.82332393   -113.16693574   -112.82511955
1.8   2.50   -113.17796213   -112.83672359   -113.17588918   -112.83879654
1.8   2.60   -113.18070867   -112.84758844   -113.17839735   -112.84989976
1.8   2.70   -113.17894093   -112.85997019   -113.17638480   -112.86252632
1.8   2.80   -113.17433874   -112.87552754   -113.17154195   -112.87832432
1.8   2.90   -113.16789051   -112.89225460   -113.16483837   -112.89530674
1.8   3.00   -113.16026865   -112.90853707   -113.15697588   -112.91182984
1.8   3.10   -113.15197541   -112.92365031   -113.14844691   -112.92717881
1.8   3.20   -113.14338210   -112.93733607   -113.13962808   -112.94109009
1.8   3.30   -113.13475858   -112.94955408   -113.13078467   -112.95352800
1.8   3.40   -113.12629724   -112.96036369   -113.12210514   -112.96455578
1.8   3.50   -113.11813237   -112.96986764   -113.11372777   -112.97427225
1.8   3.60   -113.11035513   -112.97818462   -113.10574420   -112.98279555
1.8   3.70   -113.10302477   -112.98543545   -113.09820938   -112.99025084
1.8   3.80   -113.09617690   -112.99173633   -113.09116153   -112.99675170
1.8   3.90   -113.08982945   -112.99719556   -113.08461791   -113.00240711
1.8   4.00   -113.08398699   -113.00191234   -113.07858541   -113.00731392
1.8   4.10   -113.07864381   -113.00597651   -113.07305916   -113.01156116
1.8   4.20   -113.07378627   -113.00946891   -113.06802803   -113.01522715
1.8   4.40   -113.06544435   -113.01502021   -113.05935441   -113.02111014
1.8   4.60   -113.05875381   -113.01905537   -113.05236903   -113.02544015
1.8   4.80   -113.05346839   -113.02195791   -113.04683546   -113.02859083
1.8   5.00   -113.04933425   -113.02402383   -113.04251195   -113.03084613
1.8   5.20   -113.04611474   -113.02547756   -113.03915645   -113.03243585
1.8   5.40   -113.04360615   -113.02648499   -113.03656273   -113.03352841
1.8   5.60   -113.04164399   -113.02716509   -113.03455226   -113.03425682
1.8   5.80   -113.04010238   -113.02760172   -113.03472078   -113.03298333
1.8   6.00   -113.03888886   -113.02785543   -113.03499707   -113.03174723
1.8   7.00   -113.03586611   -113.02775292   -113.03517984   -113.02843919
1.8   8.00   -113.03513498   -113.02720990   -113.03502846   -113.02731643
1.8   9.00   -113.03495912   -113.02693952   -113.03494367   -113.02695497
1.8  10.00   -113.03490155   -113.02685268   -113.03489954   -113.02685469
1.8  12.00   -113.03485981   -113.02682620   -113.03485979   -113.02682621
1.8  14.00   -113.03484309   -113.02674399   -113.03484309   -113.02674399
1.8  16.00   -113.03483446   -113.02686360   -113.03483446   -113.02686360
1.8  18.00   -113.03482952   -113.02696582   -113.03482952   -113.02696582
1.8  20.00   -113.03482646   -113.02704998   -113.03482646   -113.02704998

1.9   1.40   -110.57415309   -110.25272773   -110.57388390   -110.25299693
1.9   1.60   -112.02541005   -111.69969980   -112.02521704   -111.69989281
1.9   1.80   -112.70563194   -112.37684723   -112.70539468   -112.37660998
1.9   2.00   -113.02518352   -112.69342720   -113.02434964   -112.69426108
1.9   2.10   -113.11316520   -112.78062874   -113.11190995   -112.78188399
1.9   2.20   -113.17166439   -112.83867837   -113.16994912   -112.84039365
1.9   2.30   -113.20932991   -112.87631938   -113.20719038   -112.87845892
1.9   2.40   -113.23225642   -112.89983277   -113.22963348   -112.90245571
1.9   2.50   -113.24477132   -112.91391128   -113.24167905   -112.91700354
1.9   2.60   -113.24994916   -112.92237728   -113.24641264   -112.92591381
1.9   2.70   -113.24992583   -112.92881511   -113.24601795   -112.93272299
1.9   2.80   -113.24621083   -112.93668953   -113.24199606   -112.94090429
1.9   2.90   -113.24023784   -112.94848860   -113.23566924   -112.95305719
1.9   3.00   -113.23289822   -112.96256436   -113.22798272   -112.96747985
1.9   3.10   -113.22473039   -112.97683928   -113.21947268   -112.98209699
1.9   3.20   -113.21613755   -112.99031989   -113.21054736   -112.99591008
1.9   3.30   -113.20741986   -113.00262591   -113.20151649   -113.00852928
1.9   3.40   -113.19879497   -113.01365788   -113.19259673   -113.01985611
1.9   3.50   -113.19041648   -113.02344174   -113.18393959   -113.02991862
1.9   3.60   -113.18238967   -113.03205830   -113.17565552   -113.03879245
1.9   3.70   -113.17478374   -113.03961000   -113.16780733   -113.04658642
1.9   3.80   -113.16764113   -113.04620481   -113.16044169   -113.05340425
1.9   3.90   -113.16098433   -113.05194830   -113.15358269   -113.05934993
1.9   4.00   -113.15482086   -113.05693995   -113.14723749   -113.06452332
1.9   4.10   -113.14914694   -113.06127151   -113.14140718   -113.06901127
1.9   4.20   -113.14395016   -113.06502649   -113.13608490   -113.07289174
1.9   4.40   -113.13490737   -113.07110017   -113.12687432   -113.07913322
1.9   4.60   -113.12749038   -113.07567073   -113.11941867   -113.08374245
1.9   4.80   -113.12145904   -113.07913401   -113.11347798   -113.08711507
1.9   5.00   -113.11656831   -113.08178773   -113.10881491   -113.08954113
1.9   5.20   -113.11259288   -113.08384946   -113.10517716   -113.09126518
1.9   5.40   -113.10934134   -113.08547428   -113.10235540   -113.09246022
1.9   5.60   -113.10666014   -113.08677061   -113.10016060   -113.09327015
1.9   5.80   -113.10443118   -113.08781396   -113.09844398   -113.09380116
1.9   6.00   -113.10256626   -113.08865805   -113.09708982   -113.09413449
1.9   7.00   -113.09691552   -113.09099275   -113.09449325   -113.09341502
1.9   8.00   -113.09487812   -113.09155524   -113.09438824   -113.09204511
1.9   9.00   -113.09438361   -113.09143049   -113.09431156   -113.09150254
1.9  10.00   -113.09427808   -113.09126251   -113.09426883   -113.09127176
1.9  12.00   -113.09422981   -113.09106827   -113.09422972   -113.09106835
1.9  14.00   -113.09421346   -113.09089000   -113.09421346   -113.09089000
1.9  16.00   -113.09420516   -113.09094368   -113.09420516   -113.09094368
1.9  18.00   -113.09420044   -113.09100053   -113.09420044   -113.09100053
1.9  20.00   -113.09419755   -113.09105210   -113.09419755   -113.09105210

2.0   1.40   -110.19526620   -109.88786092   -110.19484438   -109.88828274
2.0   1.60   -111.86637802   -111.55439573   -111.86603992   -111.55473383
2.0   1.80   -112.64887389   -112.33345400   -112.64862450   -112.33370339
2.0   2.00   -113.02067186   -112.70240188   -113.01982042   -112.70325332
2.0   2.10   -113.12331310   -112.80409477   -113.12186710   -112.80554076
2.0   2.20   -113.19220258   -112.87229738   -113.19010553   -112.87439443
2.0   2.30   -113.23725245   -112.91695022   -113.23452021   -112.91968247
2.0   2.40   -113.26542462   -112.94509165   -113.26201394   -112.94850234
2.0   2.50   -113.28165576   -112.96180671   -113.27756506   -112.96589741
2.0   2.60   -113.28946475   -112.97090163   -113.28470951   -112.97565687
2.0   2.70   -113.29136015   -112.97546973   -113.28598590   -112.98084398
2.0   2.80   -113.28909534   -112.97845090   -113.28320323   -112.98434300
2.0   2.90   -113.28384677   -112.98276334   -113.27757246   -112.98903764
2.0   3.00   -113.27679319   -112.99124261   -113.27012779   -112.99790801
2.0   3.10   -113.26876610   -113.00291511   -113.26167126   -113.01000995
2.0   3.20   -113.26019644   -113.01536869   -113.25267196   -113.02289316
2.0   3.30   -113.25140295   -113.02737041   -113.24347484   -113.03529851
2.0   3.40   -113.24262485   -113.03843183   -113.23433010   -113.04672658
2.0   3.50   -113.23403506   -113.04840107   -113.22540226   -113.05703388
2.0   3.60   -113.22575402   -113.05727453   -113.21681239   -113.06621616
2.0   3.70   -113.21786220   -113.06511312   -113.20864128   -113.07433404
2.0   3.80   -113.21041022   -113.07200429   -113.20095431   -113.08146020
2.0   3.90   -113.20342645   -113.07804380   -113.19377346   -113.08769679
2.0   4.00   -113.19692275   -113.08332686   -113.18711090   -113.09313870
2.0   4.10   -113.19089865   -113.08794393   -113.18096689   -113.09787569
2.0   4.20   -113.18534448   -113.09197868   -113.17533988   -113.10198328
2.0   4.40   -113.17557492   -113.09859782   -113.16556841   -113.10860433
2.0   4.60   -113.16743031   -113.10369997   -113.15761413   -113.11351615
2.0   4.80   -113.16068816   -113.10768217   -113.15124163   -113.11712870
2.0   5.00   -113.15511937   -113.11083749   -113.14621699   -113.11973987
2.0   5.20   -113.15051143   -113.11337545   -113.14228335   -113.12160352
2.0   5.40   -113.14668173   -113.11544332   -113.13921641   -113.12290864
2.0   5.60   -113.14348149   -113.11714453   -113.13682129   -113.12380473
2.0   5.80   -113.14079290   -113.11855290   -113.13494175   -113.12440405
2.0   6.00   -113.13852440   -113.11972303   -113.13345486   -113.12479256
2.0   7.00   -113.13144357   -113.12321652   -113.12935617   -113.12530392
2.0   8.00   -113.12838487   -113.12456855   -113.12771741   -113.12523601
2.0   9.00   -113.12714552   -113.12500615   -113.12698585   -113.12516582
2.0  10.00   -113.12664900   -113.12509607   -113.12662079   -113.12512428
2.0  12.00   -113.12626027   -113.12508553   -113.12625989   -113.12508590
2.0  14.00   -113.12596331   -113.12507016   -113.12596331   -113.12507016
2.0  16.00   -113.12594971   -113.12506224   -113.12594971   -113.12506224
2.0  18.00   -113.12596028   -113.12505779   -113.12596028   -113.12505779
2.0  20.00   -113.12597862   -113.12505510   -113.12597862   -113.12505510

2.1   1.40   -109.74185915   -109.44647270   -109.74130725   -109.44702460
2.1   1.60   -111.65886921   -111.35841287   -111.65839570   -111.35888638
2.1   1.80   -112.55960334   -112.25551368   -112.55923370   -112.25588333
2.1   2.00   -112.98857232   -112.68174021   -112.98786142   -112.68245110
2.1   2.10   -113.10794307   -112.79993845   -113.10647021   -112.80141131
2.1   2.20   -113.18865466   -112.87984292   -113.18632314   -112.88217444
2.1   2.30   -113.24211209   -112.93272829   -113.23892498   -112.93591540
2.1   2.40   -113.27626550   -112.96656907   -113.27218209   -112.97065249
2.1   2.50   -113.29673974   -112.98705193   -113.29174726   -112.99204441
2.1   2.60   -113.30754239   -112.99830407   -113.30165484   -113.00419162
2.1   2.70   -113.31153944   -113.00342142   -113.30478842   -113.01017244
2.1   2.80   -113.31078181   -113.00491968   -113.30322779   -113.01247370
2.1   2.90   -113.30671321   -113.00521602   -113.29845075   -113.01347849
2.1   3.00   -113.30026442   -113.00677161   -113.29158868   -113.01544734
2.1   3.10   -113.29237277   -113.01241509   -113.28330618   -113.02148167
2.1   3.20   -113.28382801   -113.02196979   -113.27429589   -113.03150191
2.1   3.30   -113.27497523   -113.03280977   -113.26498984   -113.04279516
2.1   3.40   -113.26606071   -113.04349756   -113.25563204   -113.05392624
2.1   3.50   -113.25727177   -113.05345444   -113.24644602   -113.06428019
2.1   3.60   -113.24874336   -113.06248534   -113.23756608   -113.07366262
2.1   3.70   -113.24056801   -113.07056151   -113.22909032   -113.08203919
2.1   3.80   -113.23280556   -113.07772637   -113.22107743   -113.08945449
2.1   3.90   -113.22549137   -113.08405356   -113.21357348   -113.09597145
2.1   4.00   -113.21864266   -113.08962720   -113.20659006   -113.10167980
2.1   4.10   -113.21226323   -113.09453229   -113.20013363   -113.10666189
2.1   4.20   -113.20634704   -113.09885005   -113.19419509   -113.11100200
2.1   4.40   -113.19584596   -113.10601695   -113.18382637   -113.11803655
2.1   4.60   -113.18697918   -113.11164151   -113.17535105   -113.12326964
2.1   4.80   -113.17954489   -113.11611919   -113.16853418   -113.12712990
2.1   5.00   -113.17333058   -113.11973862   -113.16312679   -113.12994241
2.1   5.20   -113.16813522   -113.12270293   -113.15887686   -113.13196129
2.1   5.40   -113.16378265   -113.12515345   -113.15554938   -113.13338672
2.1   5.60   -113.16012637   -113.12718994   -113.15294257   -113.13437375
2.1   5.80   -113.15704763   -113.12888516   -113.15088969   -113.13504310
2.1   6.00   -113.15445126   -113.13029465   -113.14926009   -113.13548582
2.1   7.00   -113.14645905   -113.13437063   -113.14469836   -113.13613132
2.1   8.00   -113.14322049   -113.13567309   -113.14280108   -113.13609250
2.1   9.00   -113.14192835   -113.13595072   -113.14185184   -113.13602723
2.1  10.00   -113.14136247   -113.13597517   -113.14135090   -113.13598674
2.1  12.00   -113.14081161   -113.13594902   -113.14081147   -113.13594916
2.1  14.00   -113.14041746   -113.13593406   -113.14041746   -113.13593406
2.1  16.00   -113.14033630   -113.13592659   -113.14033630   -113.13592659
2.1  18.00   -113.14030041   -113.13592247   -113.14030041   -113.13592247
2.1  20.00   -113.14028537   -113.13592001   -113.14028537   -113.13592001

2.13      1.40 -109.58048246 -109.28866586 -109.57989530 -109.28925301    0.01307657
2.13      1.60 -111.58223966 -111.28512666 -111.58172204 -111.28564428    0.01239057
2.13      1.80 -112.52427432 -112.22343947 -112.52387366 -112.22384013    0.01097138
2.13      2.00 -112.97335595 -112.66986356 -112.97284939 -112.67037012   -0.01238872
2.13      2.10 -113.09849383 -112.79371785 -113.09709055 -112.79512114   -0.02063294
2.13      2.20 -113.18334832 -112.87773922 -113.18100683 -112.88008070   -0.02664765
2.13      2.30 -113.23975324 -112.93353925 -113.23648460 -112.93680789   -0.03146774
2.13      2.40 -113.27600567 -112.96942762 -113.27170060 -112.97373269   -0.03607363
2.13      2.50 -113.29797134 -112.99131546 -113.29269449 -112.99659231   -0.03987896
2.13      2.60 -113.30982796 -113.00347138 -113.30357963 -113.00971970   -0.04330329
2.13      2.70 -113.31456370 -113.00905687 -113.30737616 -113.01624442   -0.04630533
2.13      2.80 -113.31432029 -113.01055632 -113.30632442 -113.01855219   -0.04863049
2.13      2.90 -113.31062352 -113.01021567 -113.30180277 -113.01903641   -0.05071503
2.13      3.00 -113.30448629 -113.01038843 -113.29512171 -113.01975301   -0.05163727
2.13      3.10 -113.29668569 -113.01361987 -113.28696272 -113.02334284   -0.05155291
2.13      3.20 -113.28814212 -113.02154185 -113.27798420 -113.03169977   -0.05103841
2.13      3.30 -113.27927077 -113.03167274 -113.26863584 -113.04230767   -0.05020046
2.13      3.40 -113.27031570 -113.04208862 -113.25921559 -113.05318873   -0.04909310
2.13      3.50 -113.26146614 -113.05196945 -113.24994926 -113.06348633   -0.04775049
2.13      3.60 -113.25286092 -113.06101487 -113.24096764 -113.07290815   -0.04626260
2.13      3.70 -113.24459627 -113.06914853 -113.23239535 -113.08134945   -0.04462916
2.13      3.80 -113.23673520 -113.07639126 -113.22427889 -113.08884757   -0.04292009
2.13      3.90 -113.22931548 -113.08280543 -113.21667048 -113.09545043   -0.04114272
2.13      4.00 -113.22235622 -113.08846937 -113.20958313 -113.10124245   -0.03933187
2.13      4.10 -113.21586275 -113.09346515 -113.20302382 -113.10630408   -0.03750489
2.13      4.20 -113.20983031 -113.09787247 -113.19698504 -113.11071774   -0.03568092
2.13      4.40 -113.19909461 -113.10521274 -113.18642291 -113.11788444   -0.03207913
2.13      4.60 -113.18999698 -113.11100164 -113.17777520 -113.12322343   -0.02856733
2.13      4.80 -113.18234259 -113.11563398 -113.17080735 -113.12716922   -0.02522772
2.13      5.00 -113.17592425 -113.11939726 -113.16527197 -113.13004953   -0.02210588
2.13      5.20 -113.17054437 -113.12249294 -113.16091616 -113.13212115   -0.01923400
2.13      5.40 -113.16602850 -113.12506072 -113.15750253 -113.13358669   -0.01663123
2.13      5.60 -113.16223033 -113.12719925 -113.15482545 -113.13460413   -0.01430275
2.13      5.80 -113.15903061 -113.12898105 -113.15271501 -113.13529665   -0.01224313
2.13      6.00 -113.15633273 -113.13046203 -113.15103788 -113.13575688   -0.01043772
2.13      7.00 -113.14805625 -113.13470826 -113.14632153 -113.13644298   -0.00448841
2.13      8.00 -113.14472935 -113.13601374 -113.14433086 -113.13641223   -0.00182051
2.13      9.00 -113.14339064 -113.13627713 -113.14331948 -113.13634829   -0.00070792
2.13     10.00 -113.14278544 -113.13629742 -113.14277474 -113.13630812   -0.00026321
2.13     12.00 -113.14221060 -113.13627074 -113.14221048 -113.13627087   -0.00002749
2.13     14.00 -113.14175303 -113.13625599 -113.14175303 -113.13625599   -0.00000157
2.13     16.00 -113.14165020 -113.13624868 -113.14165020 -113.13624868    0.00000000
2.13     18.00 -113.14159940 -113.13624467 -113.14159940 -113.13624467   -0.00000005
2.13     20.00 -113.14157369 -113.13624229 -113.14157369 -113.13624229   -0.00000005

2.2   1.40   -109.21749535   -108.93292604   -109.21695995   -108.93346144
2.2   1.60   -111.40595674   -111.11546643   -111.40547106   -111.11595211
2.2   1.80   -112.44023155   -112.14576672   -112.43982539   -112.14617289
2.2   2.00   -112.93426624   -112.63705515   -112.93376486   -112.63755654
2.2   2.10   -113.07243217   -112.77396537   -113.07129208   -112.77510547
2.2   2.20   -113.16657881   -112.86722933   -113.16438254   -112.86942560
2.2   2.30   -113.22959372   -112.92959189   -113.22616816   -112.93301745
2.2   2.40   -113.27055709   -112.97012104   -113.26593804   -112.97474009
2.2   2.50   -113.29587438   -112.99524227   -113.29011925   -113.00099740
2.2   2.60   -113.31010372   -113.00956386   -113.30324953   -113.01641804
2.2   2.70   -113.31650542   -113.01644341   -113.30855343   -113.02439540
2.2   2.80   -113.31741907   -113.01840636   -113.30850985   -113.02731557
2.2   2.90   -113.31452631   -113.01750760   -113.30459177   -113.02744214
2.2   3.00   -113.30901924   -113.01573895   -113.29824396   -113.02651423
2.2   3.10   -113.30164368   -113.01519577   -113.29052839   -113.02631107
2.2   3.20   -113.29311667   -113.01847164   -113.28165952   -113.02992879
2.2   3.30   -113.28419581   -113.02619697   -113.27227663   -113.03811615
2.2   3.40   -113.27515747   -113.03563006   -113.26272084   -113.04806669
2.2   3.50   -113.26618591   -113.04516348   -113.25328912   -113.05806027
2.2   3.60   -113.25742465   -113.05414777   -113.24411745   -113.06745496
2.2   3.70   -113.24897697   -113.06235440   -113.23532951   -113.07600186
2.2   3.80   -113.24091227   -113.06973404   -113.22699286   -113.08365345
2.2   3.90   -113.23327357   -113.07631491   -113.21914989   -113.09043858
2.2   4.00   -113.22608422   -113.08215812   -113.21183787   -113.09640448
2.2   4.10   -113.21935292   -113.08733679   -113.20505564   -113.10163407
2.2   4.20   -113.21307774   -113.09192604   -113.19880261   -113.10620117
2.2   4.40   -113.20185166   -113.09961926   -113.18782929   -113.11364164
2.2   4.60   -113.19227161   -113.10574231   -113.17880095   -113.11921296
2.2   4.80   -113.18415770   -113.11068868   -113.17150102   -113.12334536
2.2   5.00   -113.17731419   -113.11474439   -113.16568420   -113.12637438
2.2   5.20   -113.17155052   -113.11810804   -113.16109376   -113.12856480
2.2   5.40   -113.16669525   -113.12091597   -113.15749303   -113.13011820
2.2   5.60   -113.16260232   -113.12326442   -113.15466444   -113.13120230
2.2   5.80   -113.15915058   -113.12522500   -113.15243106   -113.13194452
2.2   6.00   -113.15624034   -113.12685424   -113.15065245   -113.13244213
2.2   7.00   -113.14735059   -113.13146723   -113.14560685   -113.13321097
2.2   8.00   -113.14380185   -113.13281268   -113.14341887   -113.13319566
2.2   9.00   -113.14234383   -113.13306735   -113.14227697   -113.13313421
2.2  10.00   -113.14165055   -113.13308461   -113.14164053   -113.13309463
2.2  12.00   -113.14095854   -113.13305786   -113.14095842   -113.13305798
2.2  14.00   -113.14043500   -113.13304359   -113.14043500   -113.13304359
2.2  16.00   -113.14028694   -113.13303662   -113.14028694   -113.13303662
2.2  18.00   -113.14020504   -113.13303287   -113.14020504   -113.13303287
2.2  20.00   -113.14015700   -113.13303066   -113.14015700   -113.13303066

2.3   1.40   -108.62643331   -108.35260238   -108.62603002   -108.35300568
2.3   1.60   -111.10920445   -110.82808451   -111.10875670   -110.82853226
2.3   1.80   -112.29334974   -112.00764530   -112.29295024   -112.00804480
2.3   2.00   -112.85953151   -112.57083723   -112.85919205   -112.57117668
2.3   2.10   -113.02048349   -112.73074458   -113.02003266   -112.73119541
2.3   2.20   -113.12988141   -112.83903479   -113.12800422   -112.84091199
2.3   2.30   -113.20374166   -112.91219798   -113.20054161   -112.91539803
2.3   2.40   -113.25244377   -112.96041764   -113.24777169   -112.96508972
2.3   2.50   -113.28327833   -112.99097851   -113.27724720   -112.99700963
2.3   2.60   -113.30142555   -113.00907686   -113.29408071   -113.01642169
2.3   2.70   -113.31058907   -113.01845697   -113.30191838   -113.02712765
2.3   2.80   -113.31342758   -113.02185681   -113.30346262   -113.03182177
2.3   2.90   -113.31185617   -113.02134209   -113.30059534   -113.03260292
2.3   3.00   -113.30725734   -113.01859587   -113.29484038   -113.03101284
2.3   3.10   -113.30061704   -113.01525798   -113.28741383   -113.02846119
2.3   3.20   -113.29254075   -113.01312574   -113.27887545   -113.02679103
2.3   3.30   -113.28354842   -113.01442771   -113.26965553   -113.02832060
2.3   3.40   -113.27436668   -113.02055332   -113.26003414   -113.03488586
2.3   3.50   -113.26522095   -113.02875027   -113.25038781   -113.04358342
2.3   3.60   -113.25624247   -113.03726237   -113.24096306   -113.05254179
2.3   3.70   -113.24753795   -113.04538298   -113.23188472   -113.06103621
2.3   3.80   -113.23918445   -113.05285689   -113.22323539   -113.06880595
2.3   3.90   -113.23123255   -113.05961754   -113.21506328   -113.07578681
2.3   4.00   -113.22371189   -113.06567970   -113.20742483   -113.08196677
2.3   4.10   -113.21663644   -113.07109290   -113.20031219   -113.08741715
2.3   4.20   -113.21000867   -113.07592007   -113.19372977   -113.09219898
2.3   4.40   -113.19806720   -113.08407801   -113.18211255   -113.10003266
2.3   4.60   -113.18778038   -113.09064008   -113.17247863   -113.10594182
