   1.0   1.600   -110.31334200
   1.0   1.700   -110.45530000
   1.0   1.800   -110.62104660
   1.0   1.900   -110.55201690
   1.0   2.000   -110.69093110
   1.0   2.100   -110.90378720
   1.0   2.200   -110.98920310
   1.0   2.300   -111.11521400
   1.0   2.400   -111.25036730
   1.0   2.500   -111.37927760
   1.0   2.600   -111.53790920
   1.0   2.700   -111.67218000
   1.0   2.800   -111.78274080
   1.0   2.900   -111.87674530
   1.0   3.000   -111.98747600
   1.0   3.100   -112.09215590
   1.0   3.200   -112.19078630

   1.2   1.600   -111.33566990
   1.2   1.700   -111.42218810
   1.2   1.800   -111.54874010
   1.2   1.900   -111.45066940
   1.2   2.000   -111.53136960
   1.2   2.100   -111.65696800
   1.2   2.200   -111.79641740
   1.2   2.300   -111.71544190
   1.2   2.400   -111.76947900
   1.2   2.500   -111.82297290
   1.2   2.600   -111.87804050
   1.2   2.700   -111.95403720
   1.2   2.800   -112.02043230
   1.2   2.900   -112.08731260
   1.2   3.000   -112.15506150
   1.2   3.100   -112.22029600
   1.2   3.200   -112.28425320

   1.4   1.600   -111.92035170
   1.4   1.700   -112.01260570
   1.4   1.800   -112.13767220
   1.4   1.900   -112.03688540
   1.4   2.000   -112.10847730
   1.4   2.100   -112.19270680
   1.4   2.200   -112.27107310
   1.4   2.300   -112.21415520
   1.4   2.400   -112.23267480
   1.4   2.500   -112.24814250
   1.4   2.600   -112.27593330
   1.4   2.700   -112.28486890
   1.4   2.800   -112.31331690
   1.4   2.900   -112.34776520
   1.4   3.000   -112.38463290
   1.4   3.100   -112.42078850
   1.4   3.200   -112.45653010

   1.6   1.600   -112.19048714
   1.6   1.700   -112.28430463
   1.6   1.800   -112.41851114
   1.6   1.900   -112.41800753
   1.6   2.000   -112.48942644
   1.6   2.100   -112.54277326
   1.6   2.200   -112.54072279
   1.6   2.300   -112.56195145
   1.6   2.400   -112.57578624
   1.6   2.500   -112.58524820
   1.6   2.600   -112.61070412
   1.6   2.700   -112.56976705
   1.6   2.800   -112.57958783
   1.6   2.900   -112.59113044
   1.6   3.000   -112.60814175
   1.6   3.100   -112.62508429
   1.6   3.200   -112.64222073

   1.8   1.600   -112.29750110
   1.8   1.700   -112.39459000
   1.8   1.800   -112.53828360
   1.8   1.900   -112.63679700
   1.8   2.000   -112.70462700
   1.8   2.100   -112.74880910
   1.8   2.200   -112.73259140
   1.8   2.300   -112.77619720
   1.8   2.400   -112.79653100
   1.8   2.500   -112.81290670
   1.8   2.600   -112.83297160
   1.8   2.700   -112.77635460
   1.8   2.800   -112.78289810
   1.8   2.900   -112.78407650
   1.8   3.000   -112.79054880
   1.8   3.100   -112.79654380
   1.8   3.200   -112.80298910

   2.0   1.600   -112.36626960
   2.0   1.700   -112.48281400
   2.0   1.800   -112.62824660
   2.0   1.900   -112.72893630
   2.0   2.000   -112.79363950
   2.0   2.100   -112.84788080
   2.0   2.200   -112.87764340
   2.0   2.300   -112.88670730
   2.0   2.400   -112.91013950
   2.0   2.500   -112.92845940
   2.0   2.600   -112.94305810
   2.0   2.700   -112.90366490
   2.0   2.800   -112.90958160
   2.0   2.900   -112.90779640
   2.0   3.000   -112.91152460
   2.0   3.100   -112.91389600
   2.0   3.200   -112.91591260

   2.1   1.600   -112.38408370
   2.1   1.700   -112.50971880
   2.1   1.800   -112.65231190
   2.1   1.900   -112.75538440
   2.1   2.000   -112.82754560
